,open_time,open,high,low,close,VOLUME,close_time
0,1710977400000,0.034949,0.035074,0.034853,0.034904,4109536.0,1710978299999
1,1710978300000,0.034904,0.034983,0.034778,0.034884,5911304.0,1710979199999
2,1710979200000,0.034892,0.034902,0.034484,0.034648,8684689.0,1710980099999
3,1710980100000,0.034641,0.034811,0.034378,0.034561,8383013.0,1710980999999
4,1710981000000,0.034564,0.034977,0.03443,0.034902,9313998.0,1710981899999
5,1710981900000,0.034899,0.035044,0.034715,0.034783,5717488.0,1710982799999
6,1710982800000,0.034779,0.034933,0.034673,0.034864,5175758.0,1710983699999
7,1710983700000,0.034873,0.035077,0.034831,0.035076,3468894.0,1710984599999
8,1710984600000,0.035074,0.035217,0.03484,0.034888,4490710.0,1710985499999
9,1710985500000,0.034896,0.03514,0.034894,0.035081,3352956.0,1710986399999
10,1710986400000,0.035094,0.035213,0.035029,0.035103,3059583.0,1710987299999
11,1710987300000,0.03512,0.035444,0.03512,0.035318,4520509.0,1710988199999
12,1710988200000,0.035321,0.035513,0.035228,0.03547,4246638.0,1710989099999
13,1710989100000,0.035474,0.035553,0.035212,0.035223,4814964.0,1710989999999
14,1710990000000,0.035219,0.035497,0.035189,0.035338,2799520.0,1710990899999
15,1710990900000,0.035338,0.035445,0.035219,0.035238,5021271.0,1710991799999
16,1710991800000,0.035238,0.035577,0.035234,0.035424,4256586.0,1710992699999
17,1710992700000,0.035416,0.035417,0.034852,0.034969,12001982.0,1710993599999
18,1710993600000,0.034977,0.035262,0.034777,0.034797,8831686.0,1710994499999
19,1710994500000,0.034805,0.034991,0.034727,0.03488,7248150.0,1710995399999
20,1710995400000,0.03489,0.035106,0.034635,0.03469,10159595.0,1710996299999
21,1710996300000,0.034695,0.03485,0.034589,0.03482,3592658.0,1710997199999
22,1710997200000,0.034829,0.034835,0.03426,0.034508,10980533.0,1710998099999
23,1710998100000,0.03451,0.03453,0.033973,0.034267,10627366.0,1710998999999
24,1710999000000,0.034264,0.034648,0.034232,0.034351,9798076.0,1710999899999
25,1710999900000,0.034347,0.034768,0.034335,0.034647,6545380.0,1711000799999
26,1711000800000,0.034647,0.034855,0.034597,0.034804,6723989.0,1711001699999
27,1711001700000,0.034809,0.034982,0.034485,0.034625,5596219.0,1711002599999
28,1711002600000,0.034633,0.034639,0.034308,0.034363,3862046.0,1711003499999
29,1711003500000,0.034348,0.034608,0.034274,0.034486,5175220.0,1711004399999
30,1711004400000,0.034486,0.034687,0.034332,0.034533,4498847.0,1711005299999
31,1711005300000,0.034535,0.034876,0.034525,0.03487,4267025.0,1711006199999
32,1711006200000,0.034873,0.034898,0.034724,0.034749,2573691.0,1711007099999
33,1711007100000,0.034752,0.034763,0.034521,0.034596,5269660.0,1711007999999
34,1711008000000,0.0346,0.035345,0.034577,0.035209,13605602.0,1711008899999
35,1711008900000,0.035221,0.035426,0.035104,0.035303,14617488.0,1711009799999
36,1711009800000,0.035304,0.035333,0.035033,0.035172,10402492.0,1711010699999
37,1711010700000,0.035177,0.035276,0.03496,0.03496,14555466.0,1711011599999
38,1711011600000,0.034957,0.035097,0.034796,0.034831,11083994.0,1711012499999
39,1711012500000,0.034826,0.035055,0.034735,0.034937,5019293.0,1711013399999
40,1711013400000,0.034934,0.034937,0.034498,0.034554,6291180.0,1711014299999
41,1711014300000,0.034558,0.034826,0.034457,0.034782,4789622.0,1711015199999
42,1711015200000,0.03478,0.035082,0.034725,0.035068,7121569.0,1711016099999
43,1711016100000,0.035067,0.035122,0.03488,0.035086,9346020.0,1711016999999
44,1711017000000,0.03509,0.03511,0.034747,0.034835,5289718.0,1711017899999
45,1711017900000,0.03484,0.035089,0.03484,0.035085,5911250.0,1711018799999
46,1711018800000,0.03507,0.035111,0.03478,0.035007,8749886.0,1711019699999
47,1711019700000,0.035012,0.035081,0.034687,0.034821,5615679.0,1711020599999
48,1711020600000,0.034816,0.035103,0.034671,0.035009,7355077.0,1711021499999
49,1711021500000,0.035013,0.035073,0.034824,0.034889,4786539.0,1711022399999
50,1711022400000,0.034886,0.035222,0.034854,0.035154,13071892.0,1711023299999
51,1711023300000,0.035145,0.035145,0.034895,0.035031,8841099.0,1711024199999
52,1711024200000,0.035025,0.035221,0.034713,0.034713,8796919.0,1711025099999
53,1711025100000,0.034712,0.03482,0.034578,0.034689,4755053.0,1711025999999
54,1711026000000,0.034689,0.035045,0.034632,0.034926,5599946.0,1711026899999
55,1711026900000,0.034925,0.035173,0.03488,0.03516,6207686.0,1711027799999
56,1711027800000,0.035173,0.035268,0.034878,0.034972,11238906.0,1711028699999
57,1711028700000,0.034969,0.035118,0.034852,0.034947,8607108.0,1711029599999
58,1711029600000,0.034943,0.035553,0.034875,0.035544,11518272.0,1711030499999
59,1711030500000,0.035535,0.035846,0.035388,0.035742,11712370.0,1711031399999
60,1711031400000,0.035732,0.035869,0.035346,0.035479,7842892.0,1711032299999
61,1711032300000,0.035475,0.035678,0.035289,0.03561,7549523.0,1711033199999
62,1711033200000,0.03561,0.035704,0.035134,0.035234,12401524.0,1711034099999
63,1711034100000,0.035235,0.035251,0.034883,0.034884,11334931.0,1711034999999
64,1711035000000,0.034891,0.035125,0.034759,0.03496,10069644.0,1711035899999
65,1711035900000,0.034969,0.034969,0.03462,0.034889,11018973.0,1711036799999
66,1711036800000,0.034882,0.035088,0.034663,0.035009,12021929.0,1711037699999
67,1711037700000,0.035013,0.03567,0.035009,0.035612,13159934.0,1711038599999
68,1711038600000,0.035592,0.035592,0.035146,0.035314,7111155.0,1711039499999
69,1711039500000,0.035314,0.035493,0.035155,0.035457,3445430.0,1711040399999
70,1711040400000,0.035458,0.035836,0.035317,0.035529,9226048.0,1711041299999
71,1711041300000,0.035533,0.035546,0.034952,0.034952,9478250.0,1711042199999
72,1711042200000,0.03496,0.035124,0.034545,0.034572,15413934.0,1711043099999
73,1711043100000,0.034547,0.034731,0.034206,0.034408,20344847.0,1711043999999
74,1711044000000,0.034401,0.034559,0.03387,0.033902,20468091.0,1711044899999
75,1711044900000,0.033901,0.034221,0.033693,0.033994,23683519.0,1711045799999
76,1711045800000,0.033996,0.033996,0.033489,0.033519,15893720.0,1711046699999
77,1711046700000,0.03352,0.033926,0.033495,0.033839,11574671.0,1711047599999
78,1711047600000,0.033833,0.03396,0.033718,0.03389,7191136.0,1711048499999
79,1711048500000,0.03389,0.034047,0.033639,0.034006,6543887.0,1711049399999
80,1711049400000,0.03401,0.034495,0.033993,0.034439,11928884.0,1711050299999
81,1711050300000,0.034433,0.034451,0.034197,0.034202,7351484.0,1711051199999
82,1711051200000,0.034202,0.0346,0.033775,0.034589,15066189.0,1711052099999
83,1711052100000,0.034589,0.034994,0.034431,0.034755,12622500.0,1711052999999
84,1711053000000,0.034759,0.034832,0.034435,0.034544,6852569.0,1711053899999
85,1711053900000,0.034548,0.034623,0.034226,0.03459,5960894.0,1711054799999
86,1711054800000,0.034595,0.034764,0.034413,0.034509,11395096.0,1711055699999
87,1711055700000,0.034508,0.034717,0.034385,0.034431,4071218.0,1711056599999
88,1711056600000,0.034438,0.034584,0.034359,0.034404,3772640.0,1711057499999
89,1711057500000,0.034401,0.034797,0.034392,0.034764,2462034.0,1711058399999
90,1711058400000,0.034762,0.035032,0.034636,0.035009,4858305.0,1711059299999
91,1711059300000,0.035002,0.03502,0.034607,0.034686,6058290.0,1711060199999
92,1711060200000,0.03468,0.034711,0.034466,0.034574,3397385.0,1711061099999
93,1711061100000,0.034591,0.03463,0.034366,0.03439,2806885.0,1711061999999
94,1711062000000,0.034386,0.034643,0.034379,0.034561,4826810.0,1711062899999
95,1711062900000,0.034561,0.034596,0.034422,0.034464,2463077.0,1711063799999
96,1711063800000,0.034455,0.034657,0.034334,0.034474,4859186.0,1711064699999
97,1711064700000,0.034477,0.034538,0.034411,0.034447,2734439.0,1711065599999
98,1711065600000,0.034448,0.034753,0.034151,0.034746,10069612.0,1711066499999
99,1711066500000,0.034746,0.034817,0.034592,0.03462,6370457.0,1711067399999
100,1711067400000,0.034614,0.034614,0.034043,0.03421,7943217.0,1711068299999
101,1711068300000,0.034209,0.03442,0.033949,0.034269,5966044.0,1711069199999
102,1711069200000,0.034274,0.03451,0.034,0.03449,7256269.0,1711070099999
103,1711070100000,0.034501,0.034582,0.03433,0.034358,3874981.0,1711070999999
104,1711071000000,0.034361,0.034361,0.034097,0.034117,3654064.0,1711071899999
105,1711071900000,0.034098,0.034303,0.033869,0.033905,5030240.0,1711072799999
106,1711072800000,0.033911,0.034127,0.0338,0.033856,4702724.0,1711073699999
107,1711073700000,0.033857,0.034118,0.033793,0.033985,6405834.0,1711074599999
108,1711074600000,0.033977,0.034136,0.033941,0.033996,6243861.0,1711075499999
109,1711075500000,0.034,0.034096,0.033974,0.034035,5643729.0,1711076399999
110,1711076400000,0.034049,0.034174,0.033976,0.033997,7409199.0,1711077299999
111,1711077300000,0.033999,0.034202,0.033978,0.03417,9862420.0,1711078199999
112,1711078200000,0.034175,0.034402,0.034116,0.034126,7625166.0,1711079099999
113,1711079100000,0.034143,0.034453,0.034109,0.034339,11460665.0,1711079999999
114,1711080000000,0.03434,0.03442,0.034196,0.034335,5763265.0,1711080899999
115,1711080900000,0.034337,0.034352,0.034032,0.034113,4802567.0,1711081799999
116,1711081800000,0.034101,0.034149,0.034021,0.034045,3166502.0,1711082699999
117,1711082700000,0.034045,0.034464,0.034015,0.034392,4953060.0,1711083599999
118,1711083600000,0.034397,0.034507,0.034186,0.034188,7046050.0,1711084499999
119,1711084500000,0.034186,0.034408,0.03413,0.034383,4189141.0,1711085399999
120,1711085400000,0.034382,0.034717,0.034311,0.034695,4743863.0,1711086299999
121,1711086300000,0.034699,0.034968,0.034609,0.034939,11193873.0,1711087199999
122,1711087200000,0.03494,0.035037,0.034744,0.035028,5674806.0,1711088099999
123,1711088100000,0.035031,0.035058,0.03473,0.034793,2615365.0,1711088999999
124,1711089000000,0.034778,0.034917,0.034755,0.03485,2987081.0,1711089899999
125,1711089900000,0.034847,0.034871,0.034713,0.034868,1788765.0,1711090799999
126,1711090800000,0.034873,0.0349,0.034682,0.034799,2933695.0,1711091699999
127,1711091700000,0.034792,0.034812,0.034418,0.034544,6410349.0,1711092599999
128,1711092600000,0.034545,0.034817,0.034545,0.034732,5741281.0,1711093499999
129,1711093500000,0.034726,0.034726,0.034466,0.03448,2864324.0,1711094399999
130,1711094400000,0.034483,0.034663,0.03438,0.034601,8064784.0,1711095299999
131,1711095300000,0.034601,0.034673,0.034334,0.034398,5016960.0,1711096199999
132,1711096200000,0.0344,0.034462,0.033912,0.033926,8093286.0,1711097099999
133,1711097100000,0.033928,0.034123,0.033928,0.033965,5158454.0,1711097999999
134,1711098000000,0.03397,0.034144,0.03394,0.03396,5451629.0,1711098899999
135,1711098900000,0.033962,0.034084,0.033962,0.033981,2889650.0,1711099799999
136,1711099800000,0.033999,0.034036,0.033658,0.033671,5997830.0,1711100699999
137,1711100700000,0.03368,0.033756,0.033616,0.033706,4394173.0,1711101599999
138,1711101600000,0.033706,0.033763,0.033453,0.033529,5585470.0,1711102499999
139,1711102500000,0.033529,0.033608,0.033266,0.033378,9261801.0,1711103399999
140,1711103400000,0.033388,0.033444,0.033203,0.03334,6469689.0,1711104299999
141,1711104300000,0.033348,0.033468,0.033024,0.033033,11813556.0,1711105199999
142,1711105200000,0.033033,0.033202,0.032958,0.033121,12644010.0,1711106099999
143,1711106100000,0.033134,0.033257,0.032928,0.033077,6194452.0,1711106999999
144,1711107000000,0.033077,0.033266,0.032877,0.032994,10497869.0,1711107899999
145,1711107900000,0.032997,0.033025,0.032469,0.032704,21501273.0,1711108799999
146,1711108800000,0.032704,0.033281,0.032509,0.033106,24321208.0,1711109699999
147,1711109700000,0.033103,0.033159,0.032862,0.032989,18303824.0,1711110599999
148,1711110600000,0.032993,0.033015,0.032742,0.03298,20217130.0,1711111499999
149,1711111500000,0.032977,0.032977,0.032644,0.032725,6305891.0,1711112399999
150,1711112400000,0.032729,0.032831,0.032299,0.032356,17886189.0,1711113299999
151,1711113300000,0.03235,0.032671,0.03229,0.032603,14393742.0,1711114199999
152,1711114200000,0.032596,0.032625,0.032111,0.032168,23951230.0,1711115099999
