
WLDUSDC,12,long,5.86,5.751,-23.04,64.0
PHBUSDT,16,short,1.99,2.032,-14.75,40.96
USTCUSDT,21,short,0.02,0.02,0.84,41.78
NFPUSDT,29,long,0.5,0.488,0.85,42.62
PHBUSDT,36,long,2.02,1.986,0.87,43.47
TRBUSDT,43,long,91.44,89.715,0.89,44.34
NFPUSDT,47,long,0.5,0.492,0.9,45.23
PHBUSDT,51,long,1.99,1.954,0.92,46.13
NFPUSDT,53,long,0.5,0.494,0.94,47.05
AIUSDT,61,long,1.16,1.138,0.96,47.99
NFPUSDT,65,long,0.5,0.496,0.98,48.95
FRONTUSDT,88,short,1.15,1.169,1.0,49.93
TRBUSDT,105,long,91.85,90.115,1.02,50.93
ARKMUSDT,114,long,2.66,2.607,-11.74,32.6
