
WLDUSDC,12,long,5.87,5.786,-18.24,76.0
ARKMUSDT,14,long,2.67,2.632,3.16,79.04
TRBUSDT,19,long,91.2,89.928,-14.42,60.07
USTCUSDT,21,short,0.02,0.02,2.5,62.47
NFPUSDT,29,long,0.5,0.491,2.6,64.97
PHBUSDT,36,long,2.03,1.999,2.7,67.57
NFPUSDT,47,long,0.5,0.495,2.81,70.27
PHBUSDT,51,long,1.99,1.965,2.92,73.08
NFPUSDT,53,long,0.5,0.497,3.04,76.0
AIUSDT,61,long,1.16,1.145,3.16,79.04
NFPUSDT,65,long,0.51,0.499,-14.42,60.07
TRBUSDT,78,long,88.8,87.562,2.5,62.47
PHBUSDT,83,long,2.01,1.986,2.6,64.97
FRONTUSDT,88,short,1.15,1.162,-11.85,49.38
ARKMUSDT,98,long,2.64,2.608,2.05,51.36
TRBUSDT,105,long,91.94,90.664,2.14,53.41
ARKMUSDT,114,long,2.66,2.623,-9.74,40.59
WLDUSDT,120,long,5.77,5.694,1.69,42.21
FRONTUSDT,123,long,1.16,1.145,1.76,43.9
PHBUSDT,125,long,2.11,2.085,1.83,45.66
FRONTUSDT,128,short,1.15,1.167,-8.33,34.7
