
WLDUSDC,12,long,5.87,5.763,-21.76,68.0
PHBUSDT,16,short,1.99,2.028,-14.8,46.24
PHBUSDT,18,long,2.03,1.987,2.94,49.01
USTCUSDT,21,short,0.02,0.02,3.12,51.95
NFPUSDT,29,long,0.5,0.489,3.3,55.07
PHBUSDT,36,long,2.03,1.99,3.5,58.37
NFPUSDT,47,long,0.5,0.493,3.71,61.87
AIUSDT,61,long,1.16,1.14,3.93,65.58
NFPUSDT,65,long,0.51,0.497,4.17,69.51
TRBUSDT,97,long,91.44,89.716,4.42,73.68
NFPUSDT,106,long,0.52,0.506,4.69,78.1
ARKMUSDT,114,long,2.66,2.613,-17.0,53.11
WLDUSDT,120,long,5.78,5.671,3.38,56.3
ARKMUSDT,124,long,2.62,2.569,3.58,59.68
PHBUSDT,132,short,2.11,2.152,-12.99,40.58
