
WLDUSDC,12,long,5.88,5.804,-14.76,82.0
ARKMUSDT,14,long,2.68,2.64,-12.1,67.24
AIUSDT,25,long,1.16,1.142,5.81,72.62
TRBUSDT,43,long,91.72,90.535,-10.72,59.55
PHBUSDT,51,long,2.0,1.971,5.14,64.31
NFPUSDT,53,long,0.5,0.499,-9.49,52.73
WLDUSDC,75,long,5.67,5.598,4.56,56.95
ARKMUSDT,80,long,2.61,2.576,4.92,61.51
PHBUSDT,83,long,2.02,1.992,5.31,66.43
FRONTUSDT,88,short,1.14,1.159,-9.8,54.47
ARKMUSDT,93,long,2.66,2.625,-8.04,44.67
NFPUSDT,95,long,0.51,0.502,3.86,48.24
AIUSDT,103,short,1.18,1.194,-7.12,39.56
