
WLDUSDC,12,long,5.87,5.815,-12.04,86.0
ARKMUSDT,14,long,2.67,2.645,-10.35,73.96
PHBUSDT,16,short,1.99,2.01,-8.91,63.61
PHBUSDT,18,long,2.02,2.006,2.65,66.15
USTCUSDT,21,short,0.02,0.02,2.75,68.8
NFPUSDT,29,long,0.5,0.493,-8.28,59.17
PHBUSDT,36,long,2.03,2.009,-7.12,50.89
TRBUSDT,43,long,91.54,90.717,2.12,52.93
NFPUSDT,47,long,0.5,0.497,2.2,55.05
PHBUSDT,51,long,1.99,1.975,2.29,57.25
NFPUSDT,53,long,0.5,0.5,-6.89,49.23
AIUSDT,61,long,1.16,1.151,2.05,51.2
NFPUSDT,65,long,0.51,0.501,-6.16,44.03
WLDUSDT,68,long,5.66,5.605,1.83,45.79
ARKMUSDT,80,long,2.6,2.581,1.9,47.62
PHBUSDT,83,long,2.01,1.996,1.98,49.52
FRONTUSDT,88,short,1.15,1.157,-5.96,42.59
FRONTUSDT,90,long,1.16,1.151,-5.13,36.63
