
WLDUSDC,12,long,5.93,5.815,-12.04,86.0
ARKMUSDT,14,long,2.7,2.645,-10.35,73.96
PHBUSDT,16,short,1.97,2.01,-8.91,63.61
PHBUSDT,18,long,2.04,2.006,18.93,78.88
AIUSDT,25,long,1.17,1.144,-9.5,67.84
NFPUSDT,29,long,0.5,0.493,-8.17,58.34
PHBUSDT,36,long,2.05,2.009,-7.02,50.17
PHBUSDT,51,long,2.01,1.975,14.93,62.21
NFPUSDT,53,long,0.51,0.5,-7.49,53.5
AIUSDT,61,long,1.17,1.151,15.92,66.34
NFPUSDT,95,long,0.51,0.503,19.74,82.26
ARKMUSDT,114,long,2.69,2.637,-9.9,70.74
WLDUSDT,120,long,5.83,5.723,21.05,87.72
