
AIUSDT,12,long,1.2,1.184,-14.76,82.0
AIUSDT,14,long,1.17,1.161,3.41,85.28
PHBUSDT,18,long,2.02,2.002,3.55,88.69
USTCUSDT,21,short,0.02,0.02,3.69,92.24
NFPUSDT,29,long,0.5,0.492,-13.62,75.64
NFPUSDT,47,long,0.5,0.496,3.15,78.67
NFPUSDT,53,long,0.5,0.499,3.27,81.82
FRONTUSDT,62,short,1.13,1.145,-12.08,67.09
FRONTUSDT,67,long,1.16,1.144,2.79,69.77
NFPUSDT,83,long,0.5,0.5,2.9,72.56
FRONTUSDT,88,short,1.15,1.159,-10.71,59.5
WLDUSDT,93,long,5.79,5.724,2.48,61.88
NFPUSDT,106,long,0.52,0.51,2.57,64.36
ARKMUSDT,114,long,2.66,2.631,-9.5,52.78
WLDUSDT,120,long,5.77,5.711,2.2,54.89
FRONTUSDT,123,long,1.16,1.149,2.28,57.09
FRONTUSDT,128,short,1.15,1.164,-8.43,46.81
