
WLDUSDC,12,long,5.87,5.774,-20.16,72.0
PHBUSDT,16,short,1.99,2.024,-14.52,51.84
PHBUSDT,18,long,2.03,1.991,3.3,54.95
USTCUSDT,21,short,0.02,0.02,3.5,58.25
NFPUSDT,29,long,0.5,0.49,3.7,61.74
PHBUSDT,36,long,2.03,1.995,3.93,65.44
TRBUSDT,43,long,91.63,90.079,4.16,69.37
NFPUSDT,47,long,0.5,0.494,4.41,73.53
AIUSDT,61,long,1.16,1.143,4.68,77.94
NFPUSDT,65,long,0.51,0.498,4.96,82.62
TRBUSDT,97,long,91.44,89.898,5.25,87.58
NFPUSDT,106,long,0.52,0.507,5.57,92.83
ARKMUSDT,114,long,2.66,2.618,-18.72,66.84
WLDUSDT,120,long,5.78,5.682,4.25,70.85
ARKMUSDT,124,long,2.62,2.574,4.51,75.1
