
WLDUSDC,12,long,5.86,5.78,-19.24,74.0
PHBUSDT,16,short,1.99,2.022,-14.24,54.76
PHBUSDT,18,long,2.02,1.993,1.12,55.86
USTCUSDT,21,short,0.02,0.02,1.14,56.98
NFPUSDT,29,long,0.5,0.49,1.16,58.12
PHBUSDT,34,long,2.03,1.999,1.19,59.28
NFPUSDT,47,long,0.5,0.494,1.21,60.47
PHBUSDT,51,long,1.99,1.963,1.23,61.68
NFPUSDT,53,long,0.5,0.497,1.26,62.91
AIUSDT,61,long,1.16,1.144,1.28,64.17
NFPUSDT,65,long,0.5,0.498,-12.35,47.49
TRBUSDT,78,long,88.71,87.473,0.97,48.44
PHBUSDT,83,long,2.01,1.984,0.99,49.41
FRONTUSDT,88,short,1.15,1.164,-9.51,36.56
