
RLCUSDT,29,short,2.98,3.02,-17.16,78.0
POWRUSDT,41,long,0.31,0.307,4.96,82.68
JTOUSDT,48,short,3.55,3.603,5.26,87.64
YGGUSDT,53,long,0.9,0.889,5.57,92.9
RLCUSDT,67,short,3.13,3.178,5.91,98.47
RLCUSDT,85,short,3.1,3.148,-16.9,76.81
JTOUSDT,92,short,3.58,3.636,4.89,81.42
JTOUSDT,105,short,3.62,3.674,5.18,86.31
SOLUSDT,110,short,152.67,154.817,-14.81,67.32
POWRUSDT,118,long,0.31,0.303,-11.55,52.51
RLCUSDT,131,short,3.04,3.079,3.34,55.66
SOLUSDT,136,short,152.99,155.142,3.54,59.0
POWRUSDT,152,short,0.31,0.315,3.75,62.54
POWRUSDT,158,long,0.31,0.309,3.98,66.29
RLCUSDT,164,short,2.98,3.017,4.22,70.27
JTOUSDT,171,short,3.54,3.594,4.47,74.49
RLCUSDT,191,short,3.01,3.055,4.74,78.96
POWRUSDT,212,short,0.32,0.322,5.02,83.7
JTOUSDT,235,short,3.61,3.663,5.32,88.72
RLCUSDT,241,short,3.0,3.039,-15.22,69.2
JTOUSDT,254,short,3.66,3.713,-11.88,53.98
JTOUSDT,269,short,3.74,3.789,3.43,57.22
