
FRONTUSDT,25,short,1.14,1.156,6.36,106.0
RLCUSDT,30,short,3.0,3.045,-18.19,82.68
POWRUSDT,35,short,0.31,0.311,-14.19,64.49
JTOUSDT,48,short,3.55,3.603,4.1,68.36
RLCUSDT,68,short,3.12,3.163,4.35,72.46
RLCUSDT,84,short,3.1,3.147,-12.43,56.52
YGGUSDT,93,short,0.89,0.906,3.59,59.91
SOLUSDT,110,short,152.67,154.817,-10.28,46.73
RLCUSDT,131,short,3.04,3.079,2.97,49.53
POWRUSDT,152,short,0.31,0.315,3.15,52.5
RLCUSDT,164,short,2.98,3.017,3.34,55.65
SOLUSDT,171,short,152.06,154.206,3.54,58.99
POWRUSDT,194,short,0.32,0.32,-10.12,46.01
POWRUSDT,203,short,0.32,0.323,2.93,48.77
POWRUSDT,241,short,0.32,0.326,-8.37,38.04
