
WLDUSDT,23,short,5.66,5.73,6.36,106.0
WLDUSDT,42,short,5.68,5.747,6.74,112.36
FETUSDT,47,long,2.34,2.307,7.15,119.1
WLDUSDT,69,short,5.68,5.749,-17.58,97.66
NFPUSDT,73,short,0.5,0.509,6.21,103.52
WLDUSDT,83,short,5.74,5.809,-15.28,84.89
NFPUSDT,87,short,0.51,0.513,5.4,89.98
NFPUSDT,91,long,0.51,0.504,5.72,95.38
WLDUSDT,93,long,5.88,5.81,6.07,101.1
NFPUSDT,96,short,0.52,0.521,6.43,107.17
NFPUSDT,100,long,0.51,0.507,-15.82,87.88
FRONTUSDT,105,short,1.14,1.157,5.59,93.15
FRONTUSDT,113,short,1.15,1.164,-13.75,76.38
FRONTUSDT,127,short,1.16,1.172,4.86,80.96
