
AEVOUSDT,15,long,2.85,2.776,15.96,114.0
AEVOUSDT,21,long,2.87,2.803,-26.27,72.96
JTOUSDT,49,long,4.47,4.356,11.64,83.17
BELUSDT,58,long,0.99,0.961,13.27,94.81
MAVUSDT,66,long,0.7,0.684,15.13,108.08
MAVUSDT,74,long,0.71,0.691,17.25,123.21
JTOUSDT,91,long,4.3,4.189,19.66,140.46
AEVOUSDT,95,long,2.83,2.757,-32.36,89.89
AEVOUSDT,105,long,2.79,2.723,14.35,102.47
BELUSDT,107,long,0.98,0.951,-23.61,65.58
JTOUSDT,118,long,4.38,4.271,-15.11,41.97
AEVOUSDT,120,long,2.83,2.76,6.7,47.85
BNXUSDT,141,short,0.53,0.541,-11.02,30.62
