
RNDRUSDT,21,long,10.44,10.17,26.84,122.0
RNDRUSDT,25,long,10.58,10.309,32.74,148.84
PHBUSDT,42,long,2.36,2.303,-31.26,104.19
RNDRUSDT,54,long,10.7,10.425,27.96,127.11
TRBUSDT,59,long,111.44,108.58,34.12,155.07
ENAUSDC,67,long,0.92,0.896,-32.56,108.55
RNDRUSDT,78,long,10.74,10.466,29.13,132.43
ENAUSDC,85,long,0.91,0.889,-27.81,92.7
RNDRUSDT,90,short,10.63,10.912,24.88,113.09
ENAUSDC,94,long,0.92,0.899,30.35,137.97
JTOUSDT,105,long,3.8,3.705,37.03,168.32
TRBUSDT,115,long,113.44,110.535,45.18,205.35
JTOUSDT,23,short,3.58,3.675,26.84,122.0
PHBUSDT,27,long,2.15,2.091,32.74,148.84
JTOUSDT,52,long,3.57,3.476,39.95,181.58
TRBUSDT,56,long,92.08,89.716,48.74,221.53
TRBUSDT,62,long,95.11,92.674,-46.52,155.07
PHBUSDT,75,long,2.16,2.106,41.62,189.19
JTOUSDT,88,long,3.64,3.547,-39.73,132.43
TRBUSDT,103,long,95.35,92.904,35.54,161.56
SOLUSDC,114,long,153.97,150.026,43.36,197.1
TRBUSDT,143,long,96.08,93.621,-41.39,137.97
TRBUSDT,153,long,93.84,91.437,-28.97,96.58
TRBUSDT,176,long,92.7,90.323,25.92,117.83
PHBUSDT,189,long,2.18,2.122,31.62,143.75
JTOUSDT,201,long,3.68,3.59,38.58,175.38
SOLUSDC,206,long,157.83,153.782,47.07,213.96
SOLUSDC,214,short,154.68,158.758,57.43,261.03
JTOUSDT,231,long,3.76,3.667,70.06,318.46
RNDRUSDT,245,short,10.28,10.554,85.47,388.52
JTOUSDT,256,long,3.81,3.708,-81.59,271.96
