
YGGUSDT,31,long,0.89,0.875,-14.76,82.0
POWRUSDT,34,long,0.31,0.306,24.4,101.68
RLCUSDT,50,short,3.08,3.146,30.26,126.08
YGGUSDT,58,long,0.92,0.906,-18.61,103.39
YGGUSDT,68,short,0.91,0.929,30.77,128.2
YGGUSDT,72,short,0.89,0.91,38.15,158.97
YGGUSDT,87,short,0.88,0.902,-23.46,130.36
YGGUSDT,96,short,0.87,0.893,38.8,161.65
YGGUSDT,110,short,0.87,0.892,-23.86,132.55
JTOUSDT,121,short,3.63,3.709,39.45,164.36
POWRUSDT,133,long,0.31,0.306,48.91,203.81
RLCUSDT,156,short,2.92,2.98,-30.08,167.12
RLCUSDT,169,short,2.95,3.017,-24.67,137.04
JTOUSDT,176,short,3.48,3.55,-20.23,112.37
POWRUSDT,186,short,0.31,0.317,-16.59,92.14
SOLUSDT,193,long,156.88,153.633,-13.6,75.55
JTOUSDT,241,short,3.61,3.69,22.48,93.68
JTOUSDT,247,short,3.57,3.65,-13.83,76.82
