
SOLUSDT,23,short,146.76,149.891,-16.0,80.0
SOLUSDT,45,long,152.96,149.789,21.47,97.6
RLCUSDT,53,short,3.05,3.112,-15.62,78.08
POWRUSDT,59,short,0.31,0.315,20.96,95.26
SOLUSDT,74,short,150.24,153.441,-15.24,76.21
FRONTUSDT,84,long,1.21,1.183,-12.19,60.97
POWRUSDT,90,short,0.3,0.31,16.36,74.38
RLCUSDT,99,short,3.05,3.115,19.96,90.74
POWRUSDT,112,long,0.31,0.303,-14.52,72.59
JTOUSDT,124,short,3.59,3.665,19.48,88.56
POWRUSDT,135,long,0.31,0.305,23.77,108.04
JTOUSDT,162,short,3.5,3.571,-17.29,86.43
YGGUSDT,168,long,0.9,0.884,-13.83,69.14
JTOUSDT,177,short,3.48,3.557,-11.06,55.31
JTOUSDT,188,long,3.63,3.551,14.85,67.48
RLCUSDT,201,short,2.97,3.036,-10.8,53.98
JTOUSDT,250,short,3.58,3.658,-8.64,43.18
SOLUSDT,253,short,153.01,156.272,-6.91,34.54
