
RNDRUSDT,21,long,10.42,10.17,21.24,118.0
RNDRUSDT,25,long,10.56,10.309,25.06,139.24
ENAUSDC,42,short,0.89,0.915,-29.24,97.47
IDEXUSDT,64,long,0.07,0.064,20.7,115.01
RNDRUSDT,78,long,10.72,10.466,24.43,135.71
ENAUSDC,85,long,0.91,0.889,-28.5,95.0
RNDRUSDT,90,short,10.65,10.912,20.18,112.1
ENAUSDC,94,long,0.92,0.899,23.81,132.28
IDEXUSDT,103,long,0.07,0.066,28.1,156.09
TRBUSDT,115,long,113.22,110.535,33.15,184.19
JTOUSDT,23,short,3.59,3.675,21.24,118.0
PHBUSDT,27,long,2.14,2.091,25.06,139.24
PHBUSDT,43,long,2.17,2.12,-29.24,97.47
JTOUSDT,52,long,3.56,3.476,20.7,115.01
TRBUSDT,56,long,91.9,89.716,24.43,135.71
TRBUSDT,60,long,93.53,91.308,28.83,160.14
TRBUSDT,62,long,94.93,92.674,34.01,188.97
TRBUSDT,69,short,93.31,95.574,40.14,222.98
PHBUSDT,75,long,2.16,2.106,47.36,263.12
JTOUSDT,88,long,3.63,3.547,-55.25,184.18
TRBUSDT,103,long,95.16,92.904,39.12,217.33
RNDRUSDT,109,long,9.76,9.532,46.16,256.45
POWRUSDT,119,short,0.31,0.322,54.47,302.61
PHBUSDT,129,long,2.17,2.122,64.27,357.08
TRBUSDT,153,long,93.66,91.437,-74.99,249.96
TRBUSDT,176,long,92.52,90.323,53.09,294.95
PHBUSDT,189,long,2.17,2.122,62.65,348.04
PHBUSDT,197,short,2.15,2.203,-73.09,243.63
TRBUSDT,203,short,94.1,96.389,-51.16,170.54
PHBUSDT,210,long,2.23,2.178,-35.81,119.38
JTOUSDT,215,long,3.76,3.672,25.36,140.87
JTOUSDT,231,long,3.76,3.667,29.92,166.23
PHBUSDT,233,long,2.21,2.156,35.31,196.15
RNDRUSDT,245,short,10.3,10.554,41.66,231.46
JTOUSDT,256,long,3.8,3.708,-48.61,162.02
