
ENAUSDT,28,long,0.9,0.885,21.24,118.0
PHBUSDT,31,short,2.24,2.279,-14.21,101.48
TRBUSDT,40,short,112.06,113.874,-12.22,87.27
JTOUSDT,50,short,3.7,3.763,-10.51,75.05
RNDRUSDT,53,short,10.43,10.6,-9.04,64.54
JTOUSDT,56,long,3.83,3.767,13.71,76.16
POWRUSDT,62,short,0.34,0.343,-9.17,65.5
TRBUSDT,68,short,109.31,111.082,-7.89,56.33
IDEXUSDT,71,short,0.06,0.065,-6.78,48.44
RNDRUSDT,85,short,10.65,10.82,-5.83,41.66
ENAUSDC,87,short,0.88,0.892,8.85,49.16
RNDRUSDT,93,long,10.77,10.599,-5.92,42.28
TRBUSDT,95,short,107.92,109.67,-5.09,36.36
