
AEVOUSDT,15,long,2.86,2.779,26.84,122.0
MAVUSDT,36,long,0.69,0.674,32.74,148.84
MAVUSDT,66,long,0.7,0.685,39.95,181.58
MAVUSDT,83,long,0.72,0.698,-40.75,119.84
JTOUSDT,91,long,4.31,4.193,32.16,146.2
AEVOUSDT,95,long,2.84,2.76,-32.81,96.49
AEVOUSDT,105,long,2.8,2.725,25.9,117.72
JTOUSDT,118,long,4.4,4.275,-26.42,77.7
BNXUSDT,121,long,0.52,0.508,20.85,94.79
JTOUSDT,151,long,4.19,4.075,-21.27,62.56
JTOUSDT,157,long,4.14,4.03,16.79,76.32
MAVUSDT,177,long,0.76,0.734,20.48,93.11
BNXUSDT,184,short,0.55,0.569,-20.89,61.45
BNXUSDT,188,long,0.58,0.565,16.49,74.97
AEVOUSDT,191,long,3.12,3.03,-16.82,49.48
MAVUSDT,197,long,0.82,0.795,-11.1,32.66
