
PHBUSDT,22,long,2.04,2.011,-12.04,86.0
NFPUSDT,34,short,0.5,0.505,9.46,94.6
FETUSDT,44,long,2.35,2.323,-11.39,81.36
NFPUSDT,57,long,0.51,0.5,-9.8,69.97
FRONTUSDT,64,short,1.14,1.15,7.7,76.97
WLDUSDT,70,long,5.77,5.697,8.47,84.67
NFPUSDT,81,short,0.5,0.506,-10.19,72.82
NFPUSDT,88,long,0.51,0.507,-8.77,62.63
ARKMUSDT,93,long,2.69,2.658,6.89,68.89
FETUSDT,98,short,2.38,2.405,-8.29,59.25
WLDUSDT,103,short,5.74,5.807,6.52,65.17
FRONTUSDT,115,long,1.16,1.149,7.17,71.69
WLDUSDT,118,long,5.82,5.754,7.89,78.86
WLDUSDT,130,short,5.79,5.86,-9.49,67.82
FETUSDT,132,short,2.38,2.409,-8.17,58.33
