
AEVOUSDT,15,long,2.84,2.807,6.36,106.0
MAVUSDT,36,long,0.69,0.681,-12.76,91.16
AEVOUSDT,53,long,2.81,2.781,5.8,96.63
BELUSDT,58,long,0.98,0.972,6.15,102.43
MAVUSDT,66,long,0.7,0.692,-12.33,88.09
MAVUSDT,74,long,0.71,0.699,5.6,93.38
AEVOUSDT,95,long,2.82,2.788,-11.24,80.31
BNXUSDT,98,long,0.52,0.512,-9.67,69.07
AEVOUSDT,105,long,2.78,2.753,4.39,73.21
AEVOUSDT,108,long,2.8,2.77,4.66,77.6
JTOUSDT,118,long,4.36,4.318,-9.34,66.74
BNXUSDT,123,long,0.52,0.515,4.24,70.74
JTOUSDT,151,long,4.16,4.117,-8.52,60.84
JTOUSDT,157,long,4.11,4.071,3.87,64.49
BELUSDT,163,long,0.99,0.982,4.1,68.36
MAVUSDT,177,long,0.75,0.741,4.35,72.46
BNXUSDT,184,short,0.56,0.563,-8.72,62.32
BNXUSDT,188,long,0.58,0.571,3.96,66.06
BNXUSDT,190,long,0.58,0.577,4.2,70.02
JTOUSDT,193,long,4.43,4.382,4.45,74.22
BNXUSDT,201,long,0.6,0.59,-8.94,63.83
BELUSDT,206,long,1.02,1.014,4.06,67.66
MAVUSDT,213,long,0.79,0.779,-8.15,58.19
JTOUSDT,218,short,4.37,4.415,-7.01,50.04
BELUSDT,221,long,1.05,1.044,-6.02,43.03
BNXUSDT,234,long,0.6,0.589,-5.18,37.01
