
PHBUSDT,12,long,2.03,1.999,4.16,104.0
NFPUSDT,23,long,0.5,0.495,4.33,108.16
PHBUSDT,27,long,1.99,1.965,4.5,112.49
NFPUSDT,29,long,0.5,0.497,4.68,116.99
AIUSDT,37,long,1.16,1.145,4.87,121.67
NFPUSDT,41,long,0.51,0.499,-22.19,92.47
TRBUSDT,54,long,88.8,87.562,3.85,96.17
PHBUSDT,59,long,2.01,1.986,4.0,100.02
FRONTUSDT,64,short,1.15,1.162,-18.24,76.02
ARKMUSDT,74,long,2.64,2.608,3.16,79.06
TRBUSDT,81,long,91.94,90.664,3.29,82.22
WLDUSDT,90,long,5.87,5.784,-15.0,62.49
WLDUSDT,96,long,5.77,5.694,2.6,64.99
FRONTUSDT,99,long,1.16,1.145,2.7,67.59
PHBUSDT,101,long,2.11,2.085,2.81,70.29
FRONTUSDT,104,short,1.15,1.167,-12.82,53.42
FRONTUSDT,114,short,1.16,1.173,2.22,55.56
WLDUSDT,127,long,5.89,5.811,2.31,57.78
