
PHBUSDT,12,long,2.04,2.007,-13.44,84.0
TRBUSDT,14,short,89.73,91.178,-11.29,70.56
TRBUSDT,19,long,92.08,90.626,-9.48,59.27
NFPUSDT,23,long,0.5,0.497,11.0,68.75
AIUSDT,37,long,1.17,1.15,12.76,79.75
TRBUSDT,43,long,90.96,89.517,-10.72,66.99
PHBUSDT,45,long,2.03,1.996,-9.0,56.27
AIUSDT,50,long,1.17,1.151,10.44,65.27
WLDUSDT,69,long,5.82,5.729,-8.77,54.83
NFPUSDT,71,long,0.51,0.503,10.18,63.6
TRBUSDT,81,long,92.49,91.03,11.8,73.78
WLDUSDT,90,long,5.9,5.807,-9.92,61.98
WLDUSDT,96,long,5.81,5.717,11.5,71.9
FRONTUSDT,114,short,1.15,1.168,-9.66,60.4
ARKMUSDT,121,long,2.68,2.635,-8.12,50.74
TRBUSDT,123,long,92.72,91.257,-6.82,42.62
ARKMUSDT,139,long,2.68,2.643,-5.73,35.8
