
PHBUSDT,12,long,2.03,2.007,-13.44,84.0
TRBUSDT,19,long,91.81,90.626,-11.29,70.56
NFPUSDT,23,long,0.5,0.497,7.76,77.62
AIUSDT,37,long,1.16,1.15,8.54,85.38
FRONTUSDT,43,long,1.16,1.145,9.39,93.92
PHBUSDT,45,long,2.02,1.996,-12.62,78.89
AIUSDT,50,long,1.17,1.151,8.68,86.78
TRBUSDT,60,long,90.14,88.974,9.55,95.46
FRONTUSDT,66,long,1.16,1.15,-12.83,80.19
WLDUSDT,69,long,5.8,5.729,-10.78,67.36
NFPUSDT,71,long,0.51,0.503,7.41,74.1
TRBUSDT,81,long,92.22,91.03,8.15,81.51
WLDUSDT,90,long,5.88,5.807,-10.96,68.47
WLDUSDT,96,long,5.79,5.717,7.53,75.32
TRBUSDT,106,long,92.31,91.116,8.29,82.85
FRONTUSDT,114,short,1.15,1.168,-11.13,69.59
FRONTUSDT,121,long,1.17,1.154,7.66,76.55
TRBUSDT,123,long,92.45,91.257,-10.29,64.3
ARKMUSDT,139,long,2.68,2.643,-8.64,54.01
