
RLCUSDT,22,short,3.05,3.111,-22.44,66.0
POWRUSDT,25,short,0.31,0.315,5.7,71.28
JTOUSDT,27,short,3.55,3.622,6.16,76.98
JTOUSDT,37,long,3.64,3.561,6.65,83.14
POWRUSDT,42,long,0.3,0.299,7.18,89.79
JTOUSDT,46,short,3.59,3.663,7.76,96.97
POWRUSDT,49,long,0.31,0.305,8.38,104.73
RLCUSDT,52,short,2.96,3.027,9.05,113.11
JTOUSDT,58,long,3.61,3.532,-25.38,74.65
RLCUSDT,61,long,3.01,2.948,6.45,80.62
SOLUSDT,65,short,153.71,156.961,6.97,87.07
POWRUSDT,76,short,0.32,0.321,-19.54,57.47
JTOUSDT,84,long,3.66,3.585,4.97,62.07
SOLUSDC,86,long,156.74,153.471,5.36,67.04
