
POWRUSDT,22,short,0.31,0.315,29.76,124.0
RLCUSDT,26,long,3.12,3.046,36.9,153.76
RLCUSDT,31,long,3.24,3.165,-29.58,113.78
SOLUSDT,33,long,154.97,151.149,-21.89,84.2
RLCUSDT,36,short,3.0,3.072,25.06,104.41
JTOUSDT,44,short,3.58,3.671,31.07,129.47
POWRUSDT,47,long,0.31,0.304,38.53,160.54
POWRUSDT,52,short,0.31,0.316,-30.89,118.8
JTOUSDT,55,long,3.61,3.518,35.35,147.31
JTOUSDT,66,long,3.68,3.587,43.84,182.66
SOLUSDT,72,short,152.48,156.348,54.36,226.5
JTOUSDT,82,long,3.7,3.607,67.41,280.86
SOLUSDT,92,short,153.37,157.267,83.58,348.27
