
RLCUSDT,22,short,3.03,3.089,-16.0,80.0
POWRUSDT,25,short,0.31,0.313,16.99,94.4
SOLUSDT,27,short,150.67,153.568,-15.1,75.52
JTOUSDT,29,short,3.54,3.604,-12.08,60.42
RLCUSDT,32,long,3.23,3.169,-9.67,48.34
JTOUSDT,37,long,3.66,3.587,10.27,57.04
SOLUSDT,42,long,155.86,152.934,-9.13,45.63
JTOUSDT,46,short,3.57,3.638,9.69,53.84
RLCUSDT,49,long,3.03,2.969,-8.61,43.07
RLCUSDT,60,long,3.03,2.974,9.15,50.82
JTOUSDT,67,long,3.66,3.593,10.79,59.97
POWRUSDT,75,short,0.32,0.321,-9.6,47.98
JTOUSDT,85,long,3.68,3.609,10.19,56.62
