
AIUSDT,18,long,1.16,1.14,6.36,106.0
NFPUSDT,22,long,0.51,0.497,6.74,112.36
TRBUSDT,54,long,91.44,89.716,7.15,119.1
NFPUSDT,63,long,0.52,0.506,7.58,126.25
WLDUSDT,71,long,5.87,5.761,-27.47,85.85
WLDUSDT,77,long,5.78,5.671,5.46,91.0
PHBUSDT,82,long,2.12,2.076,5.79,96.46
TRBUSDT,87,long,92.12,90.384,6.13,102.25
FRONTUSDT,95,short,1.16,1.178,6.5,108.38
WLDUSDT,108,long,5.9,5.788,6.89,114.88
NFPUSDT,121,short,0.5,0.514,-25.0,78.12
WLDUSDC,124,long,6.11,5.99,-17.0,53.12
PHBUSDT,127,long,2.24,2.198,-11.56,36.12
