
AIUSDT,18,long,1.17,1.146,13.44,112.0
FRONTUSDT,24,long,1.16,1.141,15.05,125.44
PHBUSDT,26,long,2.02,1.99,-21.52,97.84
TRBUSDT,33,long,89.02,87.525,13.15,109.58
PHBUSDT,40,long,2.02,1.988,14.73,122.73
FRONTUSDT,45,short,1.14,1.161,-21.06,95.73
WLDUSDT,50,long,5.81,5.712,12.87,107.22
AIUSDT,60,short,1.18,1.196,-18.4,83.63
RLCUSDT,63,short,2.85,2.896,11.24,93.67
WLDUSDT,71,long,5.89,5.79,-16.07,73.06
RLCUSDT,76,long,2.86,2.815,9.82,81.83
PHBUSDT,89,short,2.1,2.142,-14.04,63.83
FRONTUSDT,95,short,1.15,1.172,-10.95,49.79
FRONTUSDT,102,long,1.17,1.15,-8.54,38.84
