
AIUSDT,18,long,1.17,1.146,15.96,114.0
TRBUSDT,24,long,90.87,89.247,-19.56,88.92
PHBUSDT,26,long,2.03,1.99,-15.26,69.36
WLDUSDC,32,long,5.69,5.587,11.07,79.07
PHBUSDT,40,long,2.02,1.988,12.62,90.14
WLDUSDT,50,long,5.82,5.712,14.39,102.76
TRBUSDT,62,long,92.4,90.755,16.4,117.15
WLDUSDT,71,long,5.9,5.79,-20.1,91.38
RLCUSDT,76,long,2.87,2.815,14.58,104.17
PHBUSDT,89,short,2.1,2.142,-17.88,81.25
FRONTUSDT,95,short,1.15,1.172,-13.94,63.38
TRBUSDT,104,long,92.63,90.982,-10.88,49.44
NFPUSDT,121,short,0.5,0.512,-8.48,38.56
