
NFPUSDT,20,long,0.51,0.5,-13.44,84.0
RLCUSDT,37,long,2.84,2.804,5.34,89.04
NFPUSDT,40,long,0.51,0.5,5.66,94.38
FRONTUSDT,45,short,1.14,1.158,-12.68,79.28
WLDUSDT,50,long,5.79,5.729,-10.66,66.6
NFPUSDT,52,long,0.51,0.503,4.24,70.6
NFPUSDT,63,long,0.52,0.51,4.49,74.84
WLDUSDT,71,long,5.87,5.807,-10.06,62.87
WLDUSDT,77,long,5.78,5.717,4.0,66.64
PHBUSDT,82,long,2.12,2.093,-8.96,55.98
NFPUSDT,100,long,0.5,0.495,-7.52,47.02
WLDUSDT,108,long,5.9,5.835,2.99,49.84
PHBUSDT,127,long,2.24,2.216,-6.7,41.87
NFPUSDT,132,long,0.52,0.51,2.66,44.38
