
AIUSDT,18,long,1.17,1.149,13.44,112.0
FRONTUSDT,24,long,1.16,1.144,15.05,125.44
PHBUSDT,26,long,2.02,1.994,-18.51,102.86
WLDUSDC,32,long,5.68,5.598,13.82,115.2
PHBUSDT,40,long,2.02,1.992,15.48,129.02
FRONTUSDT,45,short,1.14,1.159,-19.04,105.8
WLDUSDT,50,long,5.81,5.724,14.22,118.5
AIUSDT,60,short,1.18,1.194,-17.49,97.17
TRBUSDT,62,long,92.31,90.938,13.06,108.83
WLDUSDT,71,long,5.89,5.802,-16.06,89.24
RLCUSDT,76,long,2.86,2.82,11.99,99.95
PHBUSDT,89,short,2.1,2.137,-14.75,81.96
FRONTUSDT,95,short,1.15,1.169,-12.1,67.21
FRONTUSDT,102,long,1.17,1.152,-9.92,55.11
TRBUSDT,104,long,92.54,91.166,-8.13,45.19
NFPUSDT,121,short,0.5,0.511,-6.67,37.06
