
AIUSDT,18,long,1.16,1.144,2.04,102.0
AIUSDT,22,long,1.17,1.15,2.08,104.04
FRONTUSDT,24,long,1.16,1.139,2.12,106.12
PHBUSDT,26,long,2.01,1.986,2.16,108.24
AIUSDT,31,long,1.16,1.145,2.21,110.4
TRBUSDT,35,long,88.71,87.473,2.25,112.61
PHBUSDT,40,long,2.01,1.984,2.3,114.86
FRONTUSDT,45,short,1.15,1.164,-22.1,85.0
AIUSDT,60,short,1.18,1.198,-16.35,62.9
NFPUSDT,63,long,0.52,0.508,1.28,64.16
WLDUSDT,71,long,5.86,5.778,-12.34,47.48
WLDUSDT,77,long,5.77,5.688,0.97,48.43
FRONTUSDT,80,long,1.16,1.144,0.99,49.4
PHBUSDT,82,long,2.11,2.083,1.01,50.39
FRONTUSDT,85,short,1.15,1.168,-9.7,37.29
