
WLDUSDT,12,long,5.66,5.566,6.36,106.0
RLCUSDT,24,long,2.84,2.787,6.74,112.36
PHBUSDT,27,long,2.02,1.982,7.15,119.1
FRONTUSDT,32,short,1.14,1.165,-24.01,85.75
RLCUSDT,42,long,2.86,2.816,5.45,90.9
TRBUSDT,49,long,92.04,90.481,5.78,96.35
LPTUSDT,51,long,15.44,15.174,-19.42,69.37
WLDUSDT,58,long,5.87,5.772,-13.99,49.95
RLCUSDT,63,long,2.85,2.806,3.18,52.95
TRBUSDT,74,long,92.12,90.567,3.37,56.13
FRONTUSDT,82,short,1.16,1.175,3.57,59.5
TRBUSDT,91,long,92.27,90.707,-12.0,42.84
RLCUSDT,109,short,2.93,2.98,2.72,45.41
PHBUSDT,114,long,2.24,2.203,-9.16,32.7
