
WLDUSDT,12,long,5.67,5.599,11.0,110.0
RLCUSDT,24,long,2.84,2.804,12.1,121.0
LPTUSDT,26,long,15.18,14.985,13.31,133.1
TRBUSDT,41,long,91.62,90.444,14.64,146.41
LPTUSDT,51,long,15.47,15.266,-19.68,122.98
WLDUSDT,58,long,5.88,5.807,-16.53,103.3
LPTUSDT,60,long,15.36,15.163,-13.88,86.77
WLDUSDT,64,long,5.79,5.717,9.54,95.45
TRBUSDT,74,long,92.31,91.116,10.5,105.0
FRONTUSDT,82,short,1.15,1.168,-14.11,88.2
TRBUSDT,91,long,92.45,91.257,-11.85,74.09
RLCUSDT,109,short,2.92,2.962,-9.96,62.24
WLDUSDC,111,long,6.12,6.039,-8.36,52.28
LPTUSDT,113,short,15.19,15.391,-7.03,43.92
LPTUSDT,116,long,15.56,15.363,4.83,48.31
TRBUSDT,118,short,90.32,91.507,5.31,53.14
PHBUSDT,128,long,2.21,2.184,-7.14,44.64
LPTUSDT,135,long,15.77,15.563,-6.0,37.5
