
WLDUSDT,12,long,5.66,5.594,4.16,104.0
RLCUSDT,24,long,2.83,2.801,4.33,108.16
LPTUSDT,26,long,15.14,14.97,4.5,112.49
WLDUSDT,37,long,5.79,5.724,4.68,116.99
RLCUSDT,42,long,2.86,2.83,4.87,121.67
LPTUSDT,45,long,15.33,15.165,-17.96,99.77
TRBUSDT,49,long,91.94,90.938,4.15,103.76
LPTUSDT,51,long,15.42,15.251,-15.31,85.08
WLDUSDT,58,long,5.87,5.802,-12.56,69.77
LPTUSDT,60,long,15.32,15.148,-10.3,57.21
WLDUSDT,64,long,5.77,5.711,2.38,59.5
FRONTUSDT,67,long,1.16,1.149,2.48,61.88
PHBUSDT,69,long,2.11,2.091,-9.13,50.74
TRBUSDT,74,long,92.03,91.025,2.11,52.77
FRONTUSDT,82,short,1.16,1.169,-7.79,43.27
FRONTUSDT,89,long,1.16,1.152,1.8,45.0
TRBUSDT,91,long,92.18,91.166,-6.64,36.9
