
WLDUSDT,12,long,5.67,5.594,8.64,108.0
RLCUSDT,24,long,2.84,2.801,9.33,116.64
PHBUSDT,27,long,2.02,1.992,10.08,125.97
FRONTUSDT,32,short,1.14,1.159,-18.59,103.3
WLDUSDT,37,long,5.8,5.724,8.92,111.56
WLDUSDT,58,long,5.88,5.802,-16.47,91.48
WLDUSDT,64,long,5.79,5.711,7.9,98.8
PHBUSDT,69,long,2.12,2.091,-14.58,81.02
FRONTUSDT,82,short,1.15,1.169,-11.96,66.44
FRONTUSDT,89,long,1.17,1.152,5.74,71.76
WLDUSDT,95,long,5.9,5.829,6.2,77.5
WLDUSDT,111,long,6.11,6.03,-11.44,63.55
FRONTUSDT,113,long,1.16,1.14,-9.38,52.11
PHBUSDT,120,long,2.22,2.192,-7.69,42.73
PHBUSDT,128,long,2.21,2.182,-6.31,35.04
