
FRONTUSDT,13,short,1.15,1.159,-14.76,82.0
WLDUSDT,18,long,5.78,5.724,1.67,83.64
TRBUSDT,22,long,91.26,90.353,1.71,85.31
TRBUSDT,30,long,91.85,90.938,1.74,87.02
ENAUSDT,33,short,0.83,0.838,1.78,88.76
WLDUSDT,39,long,5.86,5.802,-13.1,72.78
ENAUSDT,42,long,0.83,0.825,1.48,74.24
RLCUSDT,44,long,2.85,2.82,1.51,75.72
FRONTUSDT,53,short,1.15,1.164,-11.18,62.09
FRONTUSDT,63,short,1.16,1.169,-9.16,50.91
FRONTUSDT,70,long,1.16,1.152,1.04,51.93
TRBUSDT,72,long,92.08,91.166,1.06,52.97
RLCUSDT,90,short,2.94,2.965,1.08,54.03
FRONTUSDT,94,long,1.15,1.14,1.1,55.11
TRBUSDT,99,short,90.69,91.598,1.12,56.21
TRBUSDT,106,long,90.97,90.061,-8.3,46.09
PHBUSDT,117,long,2.15,2.128,-6.8,37.79
