
FRONTUSDT,13,short,1.14,1.159,-14.76,82.0
WLDUSDT,18,long,5.8,5.724,7.08,88.56
RLCUSDT,23,long,2.87,2.83,7.65,95.64
TRBUSDT,30,long,92.13,90.938,8.26,103.29
ENAUSDC,33,short,0.83,0.837,8.92,111.55
WLDUSDT,39,long,5.88,5.802,-16.46,91.47
RLCUSDT,44,long,2.86,2.82,7.9,98.79
TRBUSDT,55,long,92.22,91.025,8.54,106.69
TRBUSDT,63,long,92.24,91.053,9.22,115.23
TRBUSDT,72,long,92.36,91.166,-17.01,94.49
RLCUSDT,90,short,2.93,2.965,8.16,102.05
PHBUSDT,95,long,2.24,2.214,-15.06,83.68
TRBUSDT,99,short,90.42,91.598,7.23,90.37
PHBUSDT,109,long,2.21,2.182,-13.34,74.1
WLDUSDC,116,short,6.26,6.338,-10.94,60.76
TRBUSDT,120,short,90.96,92.147,-8.97,49.82
RLCUSDT,122,long,3.14,3.094,-7.35,40.85
RLCUSDT,128,long,3.1,3.06,-6.03,33.5
