
FRONTUSDT,13,short,1.15,1.157,-12.04,86.0
FRONTUSDT,15,long,1.16,1.151,-10.35,73.96
WLDUSDT,18,long,5.79,5.735,-8.91,63.61
TRBUSDT,22,long,91.35,90.534,2.65,66.15
ENAUSDT,33,short,0.83,0.836,2.75,68.8
WLDUSDT,39,long,5.87,5.813,-8.28,59.17
ENAUSDT,42,long,0.83,0.827,2.46,61.54
RLCUSDT,44,long,2.85,2.826,2.56,64.0
TRBUSDT,55,long,92.03,91.208,2.66,66.56
FRONTUSDT,63,short,1.16,1.167,-8.01,57.24
FRONTUSDT,70,long,1.16,1.155,2.38,59.53
TRBUSDT,72,long,92.18,91.349,-7.17,51.2
RLCUSDT,90,short,2.93,2.959,-6.16,44.03
WLDUSDT,92,long,6.1,6.043,-5.3,37.87
