
FRONTUSDT,13,short,1.14,1.164,-19.24,74.0
RLCUSDT,23,long,2.87,2.819,6.39,79.92
TRBUSDT,30,long,92.13,90.572,6.9,86.31
ENAUSDC,33,short,0.83,0.84,7.46,93.21
WLDUSDT,39,long,5.88,5.778,-17.93,68.98
RLCUSDT,44,long,2.86,2.809,5.96,74.5
TRBUSDT,55,long,92.22,90.658,6.44,80.46
FRONTUSDT,63,short,1.15,1.174,6.95,86.9
TRBUSDT,72,long,92.36,90.799,-16.72,64.31
RLCUSDT,90,short,2.93,2.977,5.56,69.45
PHBUSDT,95,long,2.24,2.205,-13.36,51.39
TRBUSDT,99,short,90.42,91.963,4.44,55.5
PHBUSDT,109,long,2.21,2.173,-10.68,41.07
PHBUSDT,117,long,2.15,2.119,-7.9,30.39
