
NFPUSDT,17,long,0.5,0.489,2.04,102.0
PHBUSDT,24,long,2.02,1.992,2.08,104.04
NFPUSDT,35,long,0.5,0.493,2.12,106.12
PHBUSDT,39,long,1.99,1.96,2.16,108.24
NFPUSDT,41,long,0.5,0.496,2.21,110.4
NFPUSDT,51,long,0.5,0.497,2.25,112.61
FRONTUSDT,76,short,1.15,1.166,-23.65,78.83
TRBUSDT,93,long,91.85,90.389,1.61,80.41
FETUSDT,96,short,2.41,2.452,1.64,82.02
WLDUSDT,102,long,5.86,5.767,-17.22,57.41
FETUSDT,107,long,2.39,2.354,1.17,58.56
FETUSDT,122,long,2.4,2.356,1.19,59.73
FRONTUSDT,126,short,1.16,1.176,1.22,60.92
WLDUSDT,139,long,5.89,5.794,1.24,62.14
