
NFPUSDT,17,long,0.5,0.488,2.04,102.0
PHBUSDT,24,long,2.02,1.986,2.08,104.04
TRBUSDT,31,long,91.44,89.715,2.12,106.12
NFPUSDT,35,long,0.5,0.492,2.16,108.24
PHBUSDT,39,long,1.99,1.954,2.21,110.4
NFPUSDT,41,long,0.5,0.494,2.25,112.61
NFPUSDT,51,long,0.5,0.495,2.3,114.86
FRONTUSDT,76,short,1.15,1.169,2.34,117.16
TRBUSDT,93,long,91.85,90.115,2.39,119.5
FETUSDT,96,short,2.41,2.459,2.44,121.89
WLDUSDT,102,long,5.86,5.749,-28.08,78.01
FRONTUSDT,111,long,1.16,1.138,1.59,79.57
PHBUSDT,113,long,2.11,2.072,1.62,81.16
TRBUSDT,118,long,91.94,90.2,1.66,82.78
FRONTUSDT,126,short,1.16,1.18,1.69,84.44
