
NFPUSDT,17,long,0.5,0.493,-13.44,84.0
PHBUSDT,24,long,2.03,2.007,-11.29,70.56
TRBUSDT,31,long,91.81,90.626,-9.48,59.27
NFPUSDT,35,long,0.5,0.497,6.52,65.2
NFPUSDT,51,long,0.51,0.5,-8.76,54.77
ARKMUSDT,62,long,2.59,2.556,6.03,60.25
ARKMUSDT,68,long,2.61,2.579,6.63,66.28
PHBUSDT,71,long,2.02,1.994,7.29,72.91
FRONTUSDT,76,short,1.14,1.158,-9.8,61.24
WLDUSDT,81,long,5.8,5.729,-8.23,51.44
NFPUSDT,83,long,0.51,0.503,5.66,56.58
TRBUSDT,93,long,92.22,91.03,6.22,62.24
FETUSDT,96,short,2.4,2.435,6.85,68.46
WLDUSDT,102,long,5.88,5.807,-9.2,57.51
FETUSDT,104,long,2.41,2.38,-7.73,48.31
WLDUSDT,108,long,5.79,5.717,5.31,53.14
TRBUSDT,118,long,92.31,91.116,5.85,58.45
FRONTUSDT,126,short,1.15,1.168,-7.86,49.1
FRONTUSDT,133,long,1.17,1.154,5.4,54.01
