
NFPUSDT,17,long,0.5,0.493,-12.04,86.0
PHBUSDT,24,long,2.03,2.009,-10.35,73.96
TRBUSDT,31,long,91.54,90.717,3.08,76.92
NFPUSDT,35,long,0.5,0.497,3.2,80.0
PHBUSDT,39,long,1.99,1.975,3.33,83.2
NFPUSDT,41,long,0.5,0.5,-10.02,71.55
NFPUSDT,51,long,0.5,0.501,-8.61,61.53
ARKMUSDT,62,long,2.58,2.559,2.56,63.99
ARKMUSDT,68,long,2.6,2.581,2.66,66.55
PHBUSDT,71,long,2.01,1.996,2.77,69.21
FRONTUSDT,76,short,1.15,1.157,-8.33,59.52
FRONTUSDT,78,long,1.16,1.151,-7.17,51.19
WLDUSDT,81,long,5.79,5.735,-6.16,44.02
NFPUSDT,83,long,0.51,0.503,1.83,45.78
TRBUSDT,93,long,91.94,91.121,1.9,47.61
WLDUSDT,102,long,5.87,5.813,-5.73,40.94
FETUSDT,104,long,2.4,2.382,-4.93,35.21
