
NFPUSDT,17,long,0.5,0.49,8.64,108.0
PHBUSDT,24,long,2.03,1.997,9.33,116.64
TRBUSDT,31,long,91.72,90.17,-22.44,86.31
PHBUSDT,39,long,2.0,1.963,7.46,93.21
NFPUSDT,41,long,0.5,0.497,8.05,100.67
FRONTUSDT,76,short,1.14,1.164,-19.37,74.5
ARKMUSDT,86,long,2.65,2.606,6.44,80.46
TRBUSDT,93,long,92.13,90.572,6.95,86.9
FETUSDT,96,short,2.41,2.447,7.51,93.85
WLDUSDT,102,long,5.88,5.778,-18.06,69.45
FETUSDT,104,long,2.41,2.368,-13.36,51.39
PHBUSDT,113,long,2.12,2.083,4.44,55.5
TRBUSDT,118,long,92.22,90.658,4.8,59.94
FRONTUSDT,126,short,1.15,1.174,5.18,64.74
