,open_time,open,high,low,close,VOLUME,close_time
0,1711239600000,0.0073931,0.0073943,0.0073695,0.0073901,3194002.0,1711239899999
1,1711239900000,0.0073937,0.0073982,0.0073783,0.0073906,4108614.0,1711240199999
2,1711240200000,0.0073851,0.0074482,0.0073802,0.0074431,5451160.0,1711240499999
3,1711240500000,0.007443,0.007443,0.0074104,0.0074281,6440658.0,1711240799999
4,1711240800000,0.0074291,0.0074365,0.0074215,0.0074311,5437491.0,1711241099999
5,1711241100000,0.0074256,0.0074272,0.0074049,0.0074116,3975674.0,1711241399999
6,1711241400000,0.0074116,0.0074204,0.0074026,0.0074124,3014508.0,1711241699999
7,1711241700000,0.0074152,0.0074333,0.0074152,0.0074196,4808242.0,1711241999999
8,1711242000000,0.0074222,0.0074321,0.007394,0.0073967,6009406.0,1711242299999
9,1711242300000,0.0074026,0.0074168,0.0073934,0.0074026,4875826.0,1711242599999
10,1711242600000,0.0074011,0.0074098,0.007378,0.0073961,6894297.0,1711242899999
11,1711242900000,0.007394,0.007394,0.0073669,0.0073707,3555821.0,1711243199999
12,1711243200000,0.0073701,0.0074146,0.0073644,0.00741,13771731.0,1711243499999
13,1711243500000,0.00741,0.0074313,0.0074082,0.0074227,7310630.0,1711243799999
14,1711243800000,0.0074173,0.0074277,0.0074093,0.0074139,7294219.0,1711244099999
15,1711244100000,0.0074097,0.007416,0.0073693,0.0073899,6061875.0,1711244399999
16,1711244400000,0.0073899,0.0074023,0.0073809,0.0073966,4647941.0,1711244699999
17,1711244700000,0.0073968,0.0074063,0.007393,0.0073955,2529413.0,1711244999999
18,1711245000000,0.0074001,0.0074253,0.0074001,0.0074149,4911563.0,1711245299999
19,1711245300000,0.0074147,0.0074236,0.0074012,0.0074012,3334465.0,1711245599999
20,1711245600000,0.0074058,0.0074058,0.0073799,0.0074041,5073640.0,1711245899999
21,1711245900000,0.0074095,0.0074239,0.0074058,0.0074239,3745356.0,1711246199999
22,1711246200000,0.0074258,0.0074297,0.0073984,0.007404,4399030.0,1711246499999
23,1711246500000,0.0073981,0.0074057,0.0073809,0.0073895,3485901.0,1711246799999
24,1711246800000,0.0073895,0.0073895,0.0073679,0.0073772,3562354.0,1711247099999
25,1711247100000,0.007374,0.0073874,0.007361,0.0073757,6890630.0,1711247399999
26,1711247400000,0.0073749,0.0073793,0.0073455,0.0073734,3829295.0,1711247699999
27,1711247700000,0.0073772,0.0073986,0.0073694,0.0073918,3916474.0,1711247999999
28,1711248000000,0.0073864,0.0074161,0.0073774,0.0074137,1686820.0,1711248299999
29,1711248300000,0.0074162,0.0074218,0.0073827,0.0074037,5308554.0,1711248599999
30,1711248600000,0.0074083,0.00741,0.0073743,0.0073864,2049409.0,1711248899999
31,1711248900000,0.0073843,0.0074046,0.0073776,0.0073978,5016916.0,1711249199999
32,1711249200000,0.0073996,0.0074025,0.0073687,0.0073687,1033596.0,1711249499999
33,1711249500000,0.0073687,0.0073687,0.0073221,0.0073253,6256074.0,1711249799999
34,1711249800000,0.0073263,0.0073278,0.0072933,0.0073244,14604606.0,1711250099999
35,1711250100000,0.0073238,0.0073599,0.0073227,0.007352,7089583.0,1711250399999
36,1711250400000,0.0073521,0.0073546,0.0073306,0.0073376,7988433.0,1711250699999
37,1711250700000,0.0073438,0.0073562,0.0073323,0.0073497,3905493.0,1711250999999
38,1711251000000,0.0073479,0.007353,0.0073131,0.0073131,4484998.0,1711251299999
39,1711251300000,0.0073129,0.0073479,0.0073044,0.0073368,1873596.0,1711251599999
40,1711251600000,0.0073309,0.0073375,0.0072963,0.0073005,12447353.0,1711251899999
41,1711251900000,0.0073006,0.0073171,0.0072941,0.0073081,6085274.0,1711252199999
42,1711252200000,0.0073032,0.0073138,0.0072445,0.0072531,24582392.0,1711252499999
43,1711252500000,0.0072561,0.0072823,0.0072452,0.0072452,23609413.0,1711252799999
44,1711252800000,0.0072469,0.0072685,0.0072312,0.007258,14563256.0,1711253099999
45,1711253100000,0.0072603,0.0072927,0.0072583,0.0072927,4187707.0,1711253399999
46,1711253400000,0.0072913,0.0072939,0.0072578,0.0072747,5756748.0,1711253699999
47,1711253700000,0.0072747,0.0072803,0.0072546,0.0072615,3082639.0,1711253999999
48,1711254000000,0.0072572,0.0072572,0.00722,0.0072272,4260664.0,1711254299999
