
TRBUSDT,13,long,92.13,91.03,8.64,108.0
ENAUSDC,15,short,0.83,0.836,9.33,116.64
WLDUSDT,22,long,5.88,5.807,-15.68,97.98
ENAUSDT,24,long,0.84,0.826,8.47,105.82
RLCUSDT,27,long,2.86,2.823,9.14,114.29
ENAUSDC,37,long,0.85,0.841,9.87,123.43
FRONTUSDT,46,short,1.15,1.168,-16.59,103.68
ENAUSDC,52,long,0.89,0.879,-13.93,87.09
WLDUSDT,59,long,5.9,5.835,7.52,94.06
RLCUSDT,73,short,2.93,2.962,-12.64,79.01
WLDUSDT,75,long,6.11,6.036,-10.62,66.37
PHBUSDT,78,long,2.24,2.216,-8.92,55.75
PHBUSDT,84,long,2.22,2.195,-7.49,46.83
TRBUSDT,89,long,91.24,90.152,-6.29,39.34
