
TRBUSDT,13,long,92.31,90.938,13.44,112.0
ENAUSDT,15,short,0.83,0.838,15.05,125.44
WLDUSDT,22,long,5.89,5.802,-18.51,102.86
ENAUSDT,24,long,0.84,0.825,13.82,115.2
RLCUSDT,27,long,2.86,2.82,15.48,129.02
PHBUSDT,40,short,2.1,2.137,-19.04,105.8
FRONTUSDT,46,short,1.15,1.169,-15.62,86.76
ENAUSDC,52,long,0.89,0.878,-12.81,71.14
WLDUSDT,59,long,5.92,5.829,9.56,79.68
RLCUSDT,73,short,2.92,2.965,-11.76,65.34
TRBUSDT,82,short,90.23,91.598,8.78,73.18
PHBUSDT,92,long,2.22,2.182,-10.8,60.01
WLDUSDT,98,short,6.24,6.331,-8.86,49.21
PHBUSDT,100,long,2.16,2.128,-7.26,40.35
TRBUSDT,103,short,90.77,92.147,-5.96,33.09
