
TRBUSDT,13,long,91.94,90.938,4.16,104.0
ENAUSDT,15,short,0.83,0.838,4.33,108.16
WLDUSDT,22,long,5.87,5.802,-15.96,88.69
ENAUSDT,24,long,0.83,0.825,3.69,92.24
RLCUSDT,27,long,2.85,2.82,3.84,95.93
ENAUSDC,37,long,0.85,0.841,3.99,99.77
FRONTUSDT,46,short,1.16,1.169,-14.73,81.81
ENAUSDC,52,long,0.89,0.878,-12.07,67.08
WLDUSDT,59,long,5.89,5.829,2.79,69.76
RLCUSDT,73,short,2.93,2.965,2.9,72.55
PHBUSDT,78,long,2.24,2.214,-10.71,59.49
PHBUSDT,84,long,2.22,2.192,-8.78,48.78
TRBUSDT,89,long,91.06,90.061,-7.2,40.0
PHBUSDT,100,long,2.15,2.128,-5.9,32.8
