
TRBUSDT,13,long,92.22,91.03,11.0,110.0
ENAUSDT,15,short,0.83,0.837,12.1,121.0
WLDUSDT,22,long,5.88,5.807,-16.26,101.64
ENAUSDT,24,long,0.84,0.826,11.18,111.8
RLCUSDT,27,long,2.86,2.823,12.3,122.98
ENAUSDC,37,long,0.85,0.841,13.53,135.28
FRONTUSDT,46,short,1.15,1.168,-18.18,113.64
ENAUSDC,52,long,0.89,0.879,-15.27,95.46
WLDUSDT,59,long,5.91,5.835,10.5,105.01
RLCUSDT,73,short,2.92,2.962,-14.11,88.21
WLDUSDT,75,long,6.12,6.036,-11.86,74.1
FRONTUSDT,77,long,1.16,1.141,-9.96,62.24
TRBUSDT,82,short,90.32,91.507,6.85,68.46
PHBUSDT,92,long,2.21,2.184,-9.2,57.51
PHBUSDT,100,long,2.16,2.13,-7.73,48.31
TRBUSDT,103,short,90.86,92.055,-6.49,40.58
RLCUSDT,105,long,3.14,3.097,-5.45,34.09
