
TRBUSDT,13,long,92.13,90.938,8.64,108.0
ENAUSDC,15,short,0.83,0.837,9.33,116.64
WLDUSDT,22,long,5.88,5.802,-17.22,95.64
RLCUSDT,27,long,2.86,2.82,8.26,103.29
ENAUSDC,37,long,0.85,0.841,8.92,111.55
PHBUSDT,40,short,2.11,2.137,-16.46,91.47
TRBUSDT,46,long,92.24,91.053,7.9,98.79
TRBUSDT,55,long,92.36,91.166,-14.58,81.01
RLCUSDT,73,short,2.93,2.965,7.0,87.49
PHBUSDT,78,long,2.24,2.214,-12.91,71.74
TRBUSDT,82,short,90.42,91.598,6.2,77.48
PHBUSDT,92,long,2.21,2.182,-11.44,63.53
WLDUSDC,99,short,6.26,6.338,-9.38,52.09
TRBUSDT,103,short,90.96,92.147,-7.69,42.71
RLCUSDT,105,long,3.14,3.094,-6.3,35.02
