
TRBUSDT,13,long,91.85,90.389,2.04,102.0
ENAUSDT,15,short,0.83,0.843,2.08,104.04
WLDUSDT,22,long,5.86,5.767,-21.85,72.83
WLDUSDT,28,long,5.77,5.677,1.49,74.29
FRONTUSDT,31,long,1.16,1.142,1.52,75.78
PHBUSDT,33,long,2.11,2.078,1.55,77.3
FRONTUSDT,36,short,1.15,1.17,-16.23,54.11
FRONTUSDT,46,short,1.16,1.176,1.1,55.19
WLDUSDT,59,long,5.89,5.794,1.13,56.29
RLCUSDT,73,short,2.94,2.983,1.15,57.42
FRONTUSDT,77,long,1.15,1.133,1.17,58.57
TRBUSDT,82,short,90.69,92.145,1.19,59.74
PHBUSDT,92,long,2.2,2.169,-12.55,41.82
WLDUSDT,98,short,6.27,6.369,-8.78,29.27
