
TRBUSDT,13,long,91.85,90.572,2.04,102.0
ENAUSDT,15,short,0.83,0.841,2.08,104.04
WLDUSDT,22,long,5.86,5.778,-20.02,76.99
ENAUSDT,24,long,0.83,0.822,1.57,78.53
WLDUSDT,28,long,5.77,5.688,1.6,80.1
FRONTUSDT,31,long,1.16,1.144,1.63,81.7
PHBUSDT,33,long,2.11,2.083,1.67,83.33
FRONTUSDT,36,short,1.15,1.168,-16.03,61.66
FRONTUSDT,46,short,1.16,1.174,1.26,62.89
WLDUSDT,59,long,5.89,5.805,1.28,64.15
RLCUSDT,73,short,2.94,2.977,1.31,65.43
FRONTUSDT,77,long,1.15,1.136,1.33,66.74
TRBUSDT,82,short,90.69,91.963,1.36,68.07
PHBUSDT,92,long,2.2,2.173,-13.1,50.37
WLDUSDT,98,short,6.27,6.356,-9.69,37.27
