
TRBUSDT,13,long,92.04,90.298,6.36,106.0
ENAUSDC,15,short,0.83,0.843,6.74,112.36
WLDUSDT,22,long,5.87,5.761,-24.45,76.4
WLDUSDT,28,long,5.78,5.671,4.86,80.98
PHBUSDT,33,long,2.12,2.076,5.15,85.84
ENAUSDC,37,long,0.85,0.835,5.46,90.99
PHBUSDT,40,short,2.11,2.152,-19.8,61.87
ENAUSDC,52,long,0.89,0.872,3.93,65.58
ENAUSDC,61,long,0.9,0.878,4.17,69.51
RLCUSDT,73,short,2.93,2.986,4.42,73.68
PHBUSDT,78,long,2.24,2.198,-16.03,50.1
TRBUSDT,82,short,90.51,92.236,3.19,53.11
PHBUSDT,92,long,2.21,2.166,-11.56,36.11
