
ENAUSDT,15,short,0.83,0.839,4.16,104.0
WLDUSDT,22,long,5.87,5.796,-16.64,83.2
ENAUSDT,24,long,0.83,0.824,3.46,86.53
WLDUSDT,28,long,5.77,5.705,3.6,89.99
FRONTUSDT,31,long,1.16,1.148,3.74,93.59
PHBUSDT,33,long,2.11,2.089,-14.97,74.87
FRONTUSDT,36,short,1.15,1.165,-11.98,59.9
FRONTUSDT,46,short,1.16,1.171,-9.58,47.92
FRONTUSDT,53,long,1.16,1.151,1.99,49.84
WLDUSDT,59,long,5.89,5.823,2.07,51.83
WLDUSDT,75,long,6.1,6.024,-8.29,41.46
FRONTUSDT,77,long,1.15,1.139,1.72,43.12
PHBUSDT,84,long,2.22,2.19,-6.9,34.5
