
TRBUSDT,13,long,91.94,90.664,4.16,104.0
ENAUSDT,15,short,0.83,0.84,4.33,108.16
WLDUSDT,22,long,5.87,5.784,-19.73,82.2
ENAUSDT,24,long,0.83,0.823,3.42,85.49
WLDUSDT,28,long,5.77,5.694,3.56,88.91
FRONTUSDT,31,long,1.16,1.145,3.7,92.47
PHBUSDT,33,long,2.11,2.085,3.85,96.17
FRONTUSDT,36,short,1.15,1.167,-17.54,73.09
FRONTUSDT,46,short,1.16,1.173,3.04,76.01
WLDUSDT,59,long,5.89,5.811,3.16,79.05
RLCUSDT,73,short,2.93,2.974,3.29,82.21
PHBUSDT,78,long,2.24,2.207,-15.0,62.48
TRBUSDT,82,short,90.6,91.871,2.6,64.98
PHBUSDT,92,long,2.21,2.175,-11.85,49.38
WLDUSDT,98,short,6.26,6.35,-9.01,37.53
