
FRONTUSDT,19,short,1.12,1.147,-17.16,78.0
NFPUSDT,22,long,0.51,0.499,-13.38,60.84
RLCUSDT,37,long,2.85,2.796,12.92,71.79
FRONTUSDT,45,short,1.14,1.161,-12.32,56.0
WLDUSDT,50,long,5.83,5.712,11.89,66.08
NFPUSDT,63,long,0.52,0.509,14.03,77.97
WLDUSDT,71,long,5.91,5.79,-13.38,60.82
WLDUSDT,77,long,5.82,5.7,12.92,71.77
FRONTUSDT,95,short,1.15,1.172,-12.32,55.98
FRONTUSDT,102,long,1.17,1.15,-9.61,43.66
WLDUSDT,108,long,5.93,5.817,9.27,51.52
NFPUSDT,121,short,0.5,0.512,-8.84,40.19
WLDUSDT,124,long,6.14,6.018,-6.9,31.35
