
AIUSDT,18,long,1.17,1.151,21.24,118.0
WLDUSDT,50,long,5.83,5.735,-14.21,101.48
NFPUSDT,52,long,0.51,0.503,21.55,119.75
TRBUSDT,62,long,92.58,91.121,25.44,141.31
WLDUSDT,71,long,5.91,5.813,-17.01,121.53
RLCUSDT,76,long,2.87,2.826,25.81,143.41
FRONTUSDT,95,short,1.15,1.167,-17.27,123.33
NFPUSDT,100,long,0.5,0.495,-14.85,106.06
WLDUSDT,108,long,5.93,5.841,22.53,125.15
RLCUSDT,122,short,2.91,2.959,-15.07,107.63
WLDUSDT,124,long,6.14,6.043,-12.96,92.56
FRONTUSDT,126,long,1.16,1.142,-11.14,79.6
NFPUSDT,132,long,0.52,0.51,16.91,93.93
TRBUSDT,138,long,91.69,90.243,-11.31,80.78
