
RLCUSDT,13,long,2.84,2.793,13.44,112.0
PHBUSDT,16,long,2.02,1.986,15.05,125.44
FRONTUSDT,23,long,1.17,1.146,16.86,140.49
ENAUSDT,41,short,0.83,0.84,18.88,157.35
WLDUSDC,47,long,5.89,5.785,-28.7,119.59
ENAUSDT,50,long,0.84,0.823,16.07,133.94
RLCUSDT,52,long,2.86,2.812,18.0,150.01
FRONTUSDT,71,short,1.15,1.173,20.16,168.01
TRBUSDT,80,long,92.54,90.891,-30.65,127.69
RLCUSDT,98,short,2.92,2.974,-23.29,97.04
PHBUSDT,109,long,2.23,2.186,-17.7,73.75
TRBUSDT,114,long,91.42,89.79,9.91,82.6
PHBUSDT,125,long,2.16,2.121,-15.07,62.78
TRBUSDT,128,short,90.77,92.421,-11.45,47.71
