
RLCUSDT,13,long,2.84,2.804,11.0,110.0
PHBUSDT,16,long,2.02,1.994,12.1,121.0
FRONTUSDT,21,short,1.14,1.158,-16.26,101.64
WLDUSDC,26,long,5.8,5.729,-13.66,85.38
NMRUSDT,28,long,26.97,26.623,9.39,93.92
TRBUSDT,38,long,92.22,91.03,10.33,103.31
ENAUSDT,41,short,0.83,0.837,11.36,113.64
WLDUSDC,47,long,5.88,5.808,-15.27,95.46
ENAUSDT,50,long,0.84,0.826,10.5,105.01
RLCUSDT,52,long,2.86,2.823,11.55,115.51
TRBUSDT,63,long,92.31,91.116,12.71,127.06
FRONTUSDT,71,short,1.15,1.168,-17.08,106.73
FRONTUSDT,78,long,1.17,1.154,11.74,117.4
TRBUSDT,80,long,92.45,91.257,-15.78,98.62
RLCUSDT,98,short,2.92,2.962,-13.25,82.84
WLDUSDC,100,long,6.12,6.039,-11.13,69.59
FRONTUSDT,102,long,1.16,1.141,-9.35,58.46
TRBUSDT,107,short,90.32,91.507,6.43,64.31
PHBUSDT,117,long,2.21,2.184,-8.64,54.02
PHBUSDT,125,long,2.16,2.13,-7.26,45.38
TRBUSDT,128,short,90.86,92.055,-6.1,38.12
