
RLCUSDT,13,long,2.85,2.776,18.56,116.0
PHBUSDT,16,long,2.03,1.974,21.53,134.56
WLDUSDC,26,long,5.82,5.672,24.97,156.09
TRBUSDT,38,long,92.49,90.115,28.97,181.06
ENAUSDT,41,short,0.82,0.845,33.6,210.03
WLDUSDC,47,long,5.9,5.749,-48.39,134.42
FRONTUSDT,56,long,1.17,1.138,24.95,155.93
FRONTUSDT,71,short,1.15,1.18,28.94,180.88
TRBUSDT,80,long,92.72,90.34,-41.67,115.76
RLCUSDT,98,short,2.92,2.992,-26.67,74.09
PHBUSDT,109,long,2.23,2.173,-17.07,47.42
TRBUSDT,114,long,91.6,89.246,8.8,55.01
PHBUSDT,125,long,2.16,2.108,-12.68,35.21
