
RLCUSDT,13,long,2.84,2.782,6.36,106.0
PHBUSDT,16,long,2.02,1.978,6.74,112.36
FRONTUSDT,21,short,1.14,1.167,-24.45,76.4
WLDUSDC,47,long,5.87,5.761,-16.62,51.95
WLDUSDT,53,long,5.78,5.671,3.3,55.07
PHBUSDT,58,long,2.12,2.076,3.5,58.37
TRBUSDT,63,long,92.12,90.384,3.71,61.87
FRONTUSDT,71,short,1.16,1.178,3.93,65.58
WLDUSDC,84,long,5.9,5.789,4.17,69.51
RLCUSDT,98,short,2.93,2.986,4.42,73.68
PHBUSDT,103,long,2.24,2.198,-16.03,50.1
TRBUSDT,107,short,90.51,92.236,3.19,53.11
PHBUSDT,117,long,2.21,2.166,-11.56,36.11
